label,text
ham,Tối nay 12h mình đi ăn nhé. công viên như mọi khi.
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0903131212 trong vòng 29h để nhận!
spam,THÔNG BÁO KHẨN: Internet Banking cần xác minh gấp. Truy cập: vn.secure.com
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: www.secure.online
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0901251440 trong vòng 14h để nhận!
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 500000đ từ Shopee. Xác nhận tại: www.claim-prize.net
ham,Bạn gửi cho mình tài liệu của chiến dịch mới được không?
ham,Họp kế hoạch quý chuyển sang 16h nhé. Nhớ mang bản vẽ.
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Mình cần góp ý với research. Bạn có thể giúp không?
ham,Họp chiến dịch mới chuyển sang 11h nhé. Nhớ mang số liệu.
ham,Họp chiến dịch mới chuyển sang 13h nhé. Nhớ mang laptop.
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 50000000đ. Liên hệ 0901043159 để nhận quà!
ham,Mai 4h38 mình học nhóm môn Lập trình nhé?
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: app.secure.com
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 296kđ. Đăng ký: www.invest.net
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.vn
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,KHÁM PHÁ: Đầu tư BNB sinh lời 84%. CT: vn.invest.asia
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0906887083 trong vòng 16h để nhận!
spam,SALE SỐC: Giảm đến 32% tablet. Truy cập www.shop.asia ngay!
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 32%. CT: my.invest.net
ham,Bạn gửi cho mình contract của dự án A được không?
ham,"Bạn ơi, 11h36 mình gặp nhau quán quen được không?"
ham,Họp dự án B chuyển sang 10h nhé. Nhớ mang bản vẽ.
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 15 PRO MAX. Gọi 0917404929 trong vòng 25h để nhận!
ham,Bạn có biết chỗ nào bán tablet tốt không? Mình đang cần.
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào SIM. Kiểm tra: app.secure.online
ham,Hôm nay mình nấu gà rán. Bạn qua ăn không?
ham,Mình cần check với presentation. Bạn có thể giúp không?
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,HOT DEAL: Giảm 67% tại Shopee. Mã: SALE342. Hết hạn trong 10h!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,CẢNH BÁO BẢO MẬT: Tài khoản của bạn đang gặp rủi ro. Xác thực ngay: www.secure.com
spam,ƯU ĐÃI LỚN: Mua MacBook chỉ với 25trđ tại www.shop.net. Mã: SALE735
spam,"VAY NHANH: Duyệt trong 27h, lãi suất 5%. LH: 0983942021"
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
ham,Mình tìm nhóm làm project nhóm môn Hóa. Bạn có muốn join không?
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 100%. CT: m.invest.com
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 500000đ từ FPT. Xác nhận tại: www.claim-prize.com
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,VAY ONLINE: Lãi suất chỉ 3%/tháng. Đăng ký: www.loan.asia
ham,Bạn gửi cho mình báo cáo của dự án A được không?
ham,Họp chiến dịch mới chuyển sang 16h nhé. Nhớ mang bản vẽ.
spam,SIÊU SALE: Thanh toán qua ShopeePay giảm thêm 15%!
spam,SIÊU SALE: Thanh toán qua MoMo giảm thêm 9%!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: app.loan.asia
spam,HOT DEAL: Giảm 54% tại Lazada. Mã: SALE804. Hết hạn trong 11h!
ham,Mai 1h46 mình học nhóm môn Toán nhé?
spam,VAY ONLINE: Lãi suất chỉ 5%/tháng. Đăng ký: m.loan.vn
ham,Họp dự án A chuyển sang 12h nhé. Nhớ mang laptop.
ham,Tối nay 9h44 mình xem phim nhé. thư viện như mọi khi.
spam,THÔNG BÁO KHẨN: Internet Banking cần xác minh gấp. Truy cập: m.secure.vn
ham,Bạn có tài liệu môn Lý không? Cho mình mượn với.
ham,Bạn có biết chỗ nào bán smart watch tốt không? Mình đang cần.
ham,Mình tìm nhóm làm bài tập lớn môn Anh văn. Bạn có muốn join không?
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.vn
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 8h. LH: my.loan.vn"
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 1trđ tại www.shop.com. Mã: SALE921
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 157%/tháng. Tìm hiểu: my.invest.xyz
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Bạn gửi cho mình kế hoạch của kế hoạch quý được không?
ham,Tối nay đi ăn phở không? Mình biết quán ngon.
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Team mình họp online lúc 2h30 nhé. Link meet: meet.google.com/prgmkscbdx
ham,Họp chiến dịch mới chuyển sang 1h23 nhé. Nhớ mang presentation.
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: app.secure.online
ham,Họp chiến dịch mới chuyển sang 22h25 nhé. Nhớ mang bản vẽ.
ham,Mình vừa đi dạo xong. Hôm nay trời đẹp lắm!
ham,Bạn gửi cho mình kế hoạch của dự án A được không?
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 5000000đ từ Tiki. Xác nhận tại: www.claim-prize.vn
ham,Mình vừa đi café xong. Hôm nay không khí mát mẻ!
ham,"Hôm nay trời mát, mình đi đi shopping không bạn?"
ham,Bài tập Anh văn khó quá. Bạn giải thích giúp mình được không?
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.net
ham,Mình cần hỗ trợ với báo cáo. Bạn có thể giúp không?
ham,Tối nay 10h mình đi dạo nhé. nhà mình như mọi khi.
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 8trđ tại www.shop.online. Mã: SALE819
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 8trđ tại www.shop.vn. Mã: SALE311
ham,Mình vừa đi ăn xong. Hôm nay tuyệt vời!
spam,VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: app.loan.com
spam,FLASH SALE 23H: AirPods giảm 46%. Số lượng có hạn!
ham,Mình cần hỗ trợ với báo cáo. Bạn có thể giúp không?
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 18trđ tại my.shop.vn. Mã: SALE465
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: vn.secure.online
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng MACBOOK PRO M3. Nhận quà tại: vn.claim-prize.xyz
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 1000000đ từ Tiki. Xác nhận tại: www.claim-prize.vn
spam,CHÚC MỪNG! Bạn đã trúng MACBOOK PRO M3 trị giá 500000đ. Liên hệ 0977051886 để nhận quà!
spam,SALE SỐC: Giảm đến 54% thời trang. Truy cập www.shop.online ngay!
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.net
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 177%. CT: www.invest.asia
ham,Bạn có biết chỗ nào bán smart watch tốt không? Mình đang cần.
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 2000000đ từ Shopee. Xác nhận tại: www.claim-prize.net
spam,HOT DEAL: Giảm 70% tại Tiki. Mã: SALE196. Hết hạn trong 39h!
ham,Deadline đồ án môn Marketing là khi nào?
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 20000000đ. Liên hệ 0904187610 để nhận quà!
spam,BÍ QUYẾT KIẾM 20000000đ/NGÀY từ Crypto. Tham gia ngay: app.invest.com
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,CẢNH BÁO BẢO MẬT: Internet Banking của bạn đang gặp rủi ro. Xác thực ngay: vn.secure.xyz
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.xyz
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,FLASH SALE 14H: iPad giảm 42%. Số lượng có hạn!
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 5trđ tại m.shop.vn. Mã: SALE642
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 20h. LH: www.loan.com"
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 268kđ. Đăng ký: vn.invest.xyz
spam,HOT DEAL: Giảm 37% tại Shopee. Mã: SALE616. Hết hạn trong 23h!
spam,HOT DEAL: Giảm 35% tại Lazada. Mã: SALE951. Hết hạn trong 8h!
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
spam,KHÁM PHÁ: Đầu tư BNB sinh lời 116%. CT: app.invest.online
ham,Mình vừa đi café xong. Hôm nay trời đẹp lắm!
spam,FLASH SALE 34H: Samsung giảm 69%. Số lượng có hạn!
spam,HOT DEAL: Giảm 86% tại Sendo. Mã: SALE768. Hết hạn trong 38h!
ham,Mình vừa đi gym xong. Hôm nay tuyệt vời!
ham,Tối nay 3h mình xem phim nhé. trung tâm như mọi khi.
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,"Bạn ơi, 1h43 mình gặp nhau văn phòng được không?"
ham,"Hôm nay trời mưa, mình đi học bài không bạn?"
ham,Mình cần review với presentation. Bạn có thể giúp không?
ham,Bạn có tài liệu môn Marketing không? Cho mình mượn với.
ham,Bạn có review về tai nghe không? Mình đang định mua.
ham,Bạn có review về tai nghe không? Mình đang định mua.
spam,FLASH SALE 37H: MacBook giảm 72%. Số lượng có hạn!
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
spam,SIÊU SALE: Thanh toán qua VNPay giảm thêm 6%!
ham,Tối nay 6h mình xem phim nhé. công viên như mọi khi.
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0903325335 trong vòng 4h để nhận!
ham,Tối nay đi ăn sushi không? Mình biết quán ngon.
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: www.secure.online
ham,Team mình họp online lúc 21h0 nhé. Link meet: meet.google.com/yitbunrant
ham,Mình vừa đi gym xong. Hôm nay mệt quá!
ham,Tối nay 10h mình đi café nhé. trung tâm như mọi khi.
ham,Tối nay 7h mình xem phim nhé. trung tâm như mọi khi.
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: m.secure.com
ham,Deadline kế hoạch quý là khi nào? Mình cần chuẩn bị số liệu.
ham,Team mình họp online lúc 9h32 nhé. Link meet: meet.google.com/qneudfkmbl
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Bạn có review về máy ảnh không? Mình đang định mua.
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0907760241 trong vòng 6h để nhận!
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị số liệu.
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.loan.net
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0902580907 trong vòng 46h để nhận!
ham,Bạn có review về smart watch không? Mình đang định mua.
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: app.secure.asia
spam,"VAY NHANH: Duyệt trong 21h, lãi suất 4%. LH: 0982802223"
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 2h. LH: m.loan.online"
spam,"VAY NHANH: Duyệt trong 36h, lãi suất 4%. LH: 0976377989"
ham,Bạn có review về điện thoại không? Mình đang định mua.
ham,Bạn có review về smart watch không? Mình đang định mua.
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 107%. CT: www.invest.asia
spam,CẢNH BÁO BẢO MẬT: Tài khoản của bạn đang gặp rủi ro. Xác thực ngay: app.secure.online
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 47%/tháng. Tìm hiểu: app.invest.xyz
spam,SALE SỐC: Giảm đến 70% mỹ phẩm. Truy cập www.shop.vn ngay!
ham,Team mình họp online lúc 13h3 nhé. Link meet: meet.google.com/ldeprszpsf
spam,"VAY NHANH: Duyệt trong 32h, lãi suất 1%. LH: 0956394032"
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 50000000đ. Liên hệ 0902119918 để nhận quà!
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 1000000đ từ Lazada. Xác nhận tại: www.claim-prize.com
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Internet Banking. Kiểm tra: vn.secure.net
ham,Mình cần góp ý với testing. Bạn có thể giúp không?
ham,Mình cần validate với research. Bạn có thể giúp không?
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 8trđ tại www.shop.online. Mã: SALE158
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.com
ham,Bạn gửi cho mình báo cáo của kế hoạch quý được không?
spam,CHÚC MỪNG! Bạn đã trúng ĐỒNG HỒ APPLE WATCH trị giá 50000000đ. Liên hệ 0997309713 để nhận quà!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: m.invest.online. Số lượng có hạn!
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0902410536 trong vòng 32h để nhận!
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: my.secure.asia
ham,Họp kế hoạch quý chuyển sang 19h35 nhé. Nhớ mang tài liệu.
ham,Tối nay 2h54 mình đi shopping nhé. thư viện như mọi khi.
ham,Tối nay 8h mình xem phim nhé. quán quen như mọi khi.
ham,Mình cần validate với báo cáo. Bạn có thể giúp không?
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0905832401 trong vòng 26h để nhận!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.loan.vn
ham,Mình tìm nhóm làm đồ án cuối kỳ môn Hóa. Bạn có muốn join không?
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.com
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 500000đ. Liên hệ 0904327862 để nhận quà!
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 20000000đ. Liên hệ 0909319420 để nhận quà!
spam,SALE SỐC: Giảm đến 78% điện thoại. Truy cập www.shop.vn ngay!
ham,Họp dự án A chuyển sang 11h52 nhé. Nhớ mang presentation.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Bạn gửi cho mình kế hoạch của chiến dịch mới được không?
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,HOT DEAL: Giảm 55% tại TikTok Shop. Mã: SALE904. Hết hạn trong 47h!
ham,Bạn gửi cho mình kế hoạch của chiến dịch mới được không?
ham,Bạn gửi cho mình kế hoạch của kế hoạch quý được không?
ham,"Hôm nay trời mưa, mình đi đi ăn không bạn?"
spam,BÍ QUYẾT KIẾM 5000000đ/NGÀY từ Crypto. Tham gia ngay: vn.invest.net
ham,Tối nay đi ăn gà rán không? Mình biết quán ngon.
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S24 ULTRA. Gọi 0985915439 trong vòng 35h để nhận!
ham,Họp dự án A chuyển sang 10h nhé. Nhớ mang laptop.
ham,Mai 1h15 mình học nhóm môn Toán nhé?
ham,Mình vừa đi café xong. Hôm nay trời đẹp lắm!
ham,Team mình họp online lúc 7h37 nhé. Link meet: meet.google.com/bpwxqctkdx
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Deadline product launch là khi nào? Mình cần chuẩn bị laptop.
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.online
ham,Hôm nay mình nấu sushi. Bạn qua ăn không?
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.online
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: my.secure.net
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Bạn có biết chỗ nào bán loa bluetooth tốt không? Mình đang cần.
ham,Bạn có tài liệu môn Marketing không? Cho mình mượn với.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi học bài.
ham,Bạn gửi cho mình báo cáo của dự án B được không?
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 5000000đ. Liên hệ 0907750998 để nhận quà!
ham,Deadline báo cáo môn Lập trình là khi nào?
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: my.secure.online
ham,Mình vừa đi café xong. Hôm nay vui lắm!
ham,Họp kế hoạch quý chuyển sang 17h nhé. Nhớ mang laptop.
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 5000000đ. Liên hệ 0905575624 để nhận quà!
ham,Bạn gửi cho mình contract của dự án A được không?
